"ad_date","source","campaign_name","adset_name","utm_campaign","total_spend","total_clicks","total_impressions","total_reach","total_leads","total_value"
2021-11-15,Facebook,Trendy,Cringe,тренд,336,62,4504,5418,0,459
2021-11-15,Facebook,Wholesale,Wide,cheap,2412,15,3757,2652,0,3514
2021-11-15,Facebook,Wholesale,Clean,cheap,2469,36,4667,5033,1,2364
2021-11-15,Facebook,Wholesale,Interests,hobby,715,13,1188,584,0,959
2021-11-15,Google,Wholesale,Wide,cheap,2307,15,2060,3173,1,3513
2021-11-15,Google,Wholesale,Interests,hobby,952,7,544,1789,0,646
2021-11-15,Google,Wholesale,Clean,cheap,2201,25,3758,4087,0,1980
2021-11-16,Facebook,Brand,Reach 2,recognition,206,3,8305,7777,0,313
2021-11-16,Facebook,Lookalike,Trending new,тренд,19147,179,74394,45225,18,17649
2021-11-16,Facebook,Lookalike,Broad,you_might_like,12560,700,12398,46213,10,15637
2021-11-16,Facebook,Lookalike,Broad new,you_might_like,7762,108,13467,4927,4,9389
2021-11-16,Facebook,Trendy,Lifestyle,тренд,2298,60,2360,10376,2,4360
2021-11-16,Facebook,Wholesale,Interests,hobby,1125,16,5738,5004,1,1718
2021-11-16,Facebook,Wholesale,Clean,cheap,3023,37,5289,2741,1,2839
2021-11-16,Facebook,Wholesale,Wide,cheap,2241,16,1041,1541,0,2721
2021-11-16,Google,Wholesale,Interests,hobby,2140,20,1446,2039,0,3247
2021-11-16,Google,Wholesale,Wide,cheap,1414,13,983,2326,1,1106
2021-11-16,Google,Wholesale,Clean,cheap,3139,9,2925,1353,1,4483
2021-11-17,Facebook,Brand,Reach 2,recognition,821,2,6901,5997,0,914
2021-11-17,Facebook,Lookalike,Broad,you_might_like,12680,314,22206,32531,10,16835
2021-11-17,Facebook,Lookalike,Broad new,you_might_like,3297,67,6888,6169,1,4980
2021-11-17,Facebook,Lookalike,Trending new,тренд,5774,319,64963,16709,15,9485
2021-11-17,Facebook,Trendy,Cringe,тренд,561,43,4020,2242,1,1292
2021-11-17,Facebook,Trendy,Lifestyle,тренд,2633,40,3883,7842,1,3633
2021-11-17,Facebook,Wholesale,Wide,cheap,2476,23,1053,899,1,3937
2021-11-17,Facebook,Wholesale,Clean,cheap,2282,3,3370,1182,0,3285
2021-11-17,Facebook,Wholesale,Interests,hobby,1760,4,6004,5413,1,1623
2021-11-17,Google,Wholesale,Wide,cheap,1246,10,522,2255,0,853
2021-11-17,Google,Wholesale,Interests,hobby,1593,19,1414,3429,1,2369
2021-11-17,Google,Wholesale,Clean,cheap,767,5,1977,3608,0,831
2021-11-18,Facebook,Brand,Reach 2,recognition,1756,14,17118,7739,0,1793
2021-11-18,Facebook,Lookalike,Broad,you_might_like,3342,305,9223,19563,6,4441
2021-11-18,Facebook,Lookalike,Broad new,you_might_like,4137,164,6585,5125,4,6094
2021-11-18,Facebook,Trendy,Lifestyle,тренд,1075,106,5452,3839,1,2136
2021-11-18,Facebook,Trendy,Cringe,тренд,1219,50,5003,2569,0,2662
2021-11-18,Facebook,Wholesale,Interests,hobby,1166,20,2594,2312,0,1317
2021-11-18,Facebook,Wholesale,Clean,cheap,1771,4,650,856,0,1586
2021-11-18,Facebook,Wholesale,Wide,cheap,2056,27,3124,4065,0,3001
2021-11-18,Google,Wholesale,Wide,cheap,2848,18,4291,3741,0,2792
2021-11-18,Google,Wholesale,Clean,cheap,997,11,3058,1769,0,691
2021-11-18,Google,Wholesale,Interests,hobby,513,17,2129,3176,1,361
2021-11-19,Facebook,Brand,Reach 2,recognition,1354,4,19810,8155,0,1066
2021-11-19,Facebook,Lookalike,Broad new,you_might_like,4368,124,7295,6110,1,4944
2021-11-19,Facebook,Lookalike,Broad,you_might_like,4496,321,15789,49391,2,7074
2021-11-19,Facebook,Lookalike,Trending new,тренд,10946,446,26520,73834,9,15493
2021-11-19,Facebook,Trendy,Lifestyle,тренд,797,83,2433,5462,1,1424
2021-11-19,Facebook,Wholesale,Interests,hobby,1055,28,1579,1378,0,807
2021-11-19,Facebook,Wholesale,Wide,cheap,1236,3,2304,3801,0,1649
2021-11-19,Facebook,Wholesale,Clean,cheap,1591,15,5023,4243,1,2460
2021-11-19,Google,Wholesale,Interests,hobby,2433,8,674,2050,0,1792
2021-11-19,Google,Wholesale,Clean,cheap,1431,5,1904,3822,1,1770
2021-11-19,Google,Wholesale,Wide,cheap,187,5,1567,829,0,187
2021-11-20,Facebook,Brand,Reach 2,recognition,1034,19,7485,11557,0,782
2021-11-20,Facebook,Lookalike,Trending new,тренд,20421,1032,66742,91686,15,20973
2021-11-20,Facebook,Lookalike,Broad new,you_might_like,1892,41,3606,3212,1,2884
2021-11-20,Facebook,Lookalike,Broad,you_might_like,5018,358,25866,44257,9,5139
2021-11-20,Facebook,Trendy,Lifestyle,тренд,2413,71,5081,7334,0,5144
2021-11-20,Facebook,Trendy,Cringe,тренд,1161,41,1232,2099,1,2693
2021-11-20,Facebook,Wholesale,Wide,cheap,716,3,1318,2383,0,781
2021-11-20,Facebook,Wholesale,Interests,hobby,1645,31,5162,4566,1,2701
2021-11-20,Google,Wholesale,Clean,cheap,2781,21,5423,3619,0,2369
2021-11-21,Facebook,Brand,Reach 2,recognition,386,18,19644,6819,0,431
2021-11-21,Facebook,Lookalike,Broad,you_might_like,2980,323,21598,19052,6,4439
2021-11-21,Facebook,Lookalike,Trending new,тренд,16239,1165,101332,46375,13,12992
2021-11-21,Facebook,Lookalike,Broad new,you_might_like,2826,91,5676,8208,1,4889
2021-11-21,Facebook,Trendy,Lifestyle,тренд,298,42,5692,5586,0,579
2021-11-21,Facebook,Trendy,Cringe,тренд,1436,23,2390,1644,0,2793
2021-11-21,Facebook,Wholesale,Wide,cheap,492,8,4107,4180,1,594
2021-11-21,Facebook,Wholesale,Interests,hobby,2625,24,1045,2641,0,3261
2021-11-21,Facebook,Wholesale,Clean,cheap,2201,19,5029,4896,0,2759
2021-11-21,Google,Wholesale,Wide,cheap,891,14,873,3089,0,1334
2021-11-22,Facebook,Brand,Reach 2,recognition,38,1,361,660,0,35
2021-11-22,Facebook,Lookalike,Trending new,тренд,18356,546,49273,83021,10,28137
2021-11-22,Facebook,Lookalike,Broad,you_might_like,10072,291,20854,24139,3,11162
2021-11-22,Facebook,Trendy,Cringe,тренд,1290,13,1906,1725,0,2797
2021-11-22,Facebook,Trendy,Lifestyle,тренд,1017,104,4806,2181,1,2133
2021-11-22,Facebook,Wholesale,Interests,hobby,874,17,5827,2652,1,668
2021-11-22,Google,Wholesale,Wide,cheap,2263,14,2882,2050,0,1609
2021-11-22,Google,Wholesale,Clean,cheap,1178,18,864,2754,1,1730
2021-11-23,Facebook,Lookalike,Trending new,тренд,31613,625,52955,21434,11,40500
2021-11-23,Facebook,Lookalike,Broad,you_might_like,2805,163,7405,27309,6,3668
2021-11-23,Facebook,Lookalike,Broad new,you_might_like,1661,51,6621,5988,2,2132
2021-11-23,Facebook,Trendy,Cringe,тренд,650,28,4275,3709,0,1444
2021-11-23,Facebook,Trendy,Lifestyle,тренд,1943,35,6567,1856,2,3188
2021-11-23,Facebook,Wholesale,Wide,cheap,1584,57,5691,3079,0,1285
2021-11-23,Facebook,Wholesale,Clean,cheap,2490,4,4282,3408,0,2598
2021-11-23,Facebook,Wholesale,Interests,hobby,1141,23,2391,1783,1,1189
2021-11-23,Google,Wholesale,Clean,cheap,423,18,3047,3139,0,672
2021-11-23,Google,Wholesale,Interests,hobby,1165,14,1249,1259,0,1500
2021-11-24,Facebook,Lookalike,Broad new,you_might_like,2943,18,8163,8192,1,4873
2021-11-24,Facebook,Lookalike,Broad,you_might_like,3630,121,34701,26814,4,6274
2021-11-24,Facebook,Lookalike,Trending new,тренд,31725,399,31654,71689,16,28911
2021-11-24,Facebook,Trendy,Cringe,тренд,415,11,2681,1012,1,822
2021-11-24,Facebook,Wholesale,Wide,cheap,1619,26,1122,1689,1,1396
2021-11-24,Facebook,Wholesale,Interests,hobby,1207,6,5241,4525,1,1023
2021-11-24,Facebook,Wholesale,Clean,cheap,950,8,1976,864,0,1462
2021-11-24,Google,Wholesale,Clean,cheap,2077,20,4846,4482,1,3058
2021-11-24,Google,Wholesale,Wide,cheap,1235,28,3872,4185,1,1237
2021-11-24,Google,Wholesale,Interests,hobby,1182,5,1095,4060,1,1057
2021-11-25,Facebook,Lookalike,Broad new,you_might_like,6148,158,5152,6776,3,6650
2021-11-25,Facebook,Lookalike,Broad,you_might_like,6000,441,15988,18560,4,8356
2021-11-25,Facebook,Lookalike,Trending new,тренд,13627,681,37748,17219,3,18112
2021-11-25,Facebook,Trendy,Lifestyle,тренд,2453,83,3978,5794,1,5787
2021-11-25,Facebook,Trendy,Cringe,тренд,547,22,4355,1544,0,887
2021-11-25,Facebook,Wholesale,Clean,cheap,1683,21,935,1695,1,2519
2021-11-25,Facebook,Wholesale,Interests,hobby,1727,4,2003,1292,0,1511
2021-11-25,Facebook,Wholesale,Wide,cheap,3815,46,5509,1201,1,6505
2021-11-25,Google,Wholesale,Wide,cheap,3606,39,2303,908,0,5127
2021-11-25,Google,Wholesale,Interests,hobby,849,14,588,878,1,1217
2021-11-25,Google,Wholesale,Clean,cheap,799,5,794,520,1,1069
2021-11-26,Facebook,Lookalike,Broad new,you_might_like,3217,69,3835,2681,1,3603
2021-11-26,Facebook,Lookalike,Trending new,тренд,12893,252,51646,11013,11,14915
2021-11-26,Facebook,Lookalike,Broad,you_might_like,4112,458,21962,22491,7,5401
2021-11-26,Facebook,Trendy,Lifestyle,тренд,2220,79,3564,4219,0,3133
2021-11-26,Facebook,Trendy,Cringe,тренд,1107,23,2131,2794,0,2174
2021-11-26,Facebook,Wholesale,Interests,hobby,332,13,946,2070,0,427
2021-11-26,Facebook,Wholesale,Wide,cheap,699,13,2426,4716,0,1163
2021-11-26,Facebook,Wholesale,Clean,cheap,1241,13,1894,3864,1,1142
2021-11-26,Google,Wholesale,Wide,cheap,2104,12,3239,2980,1,1475
2021-11-26,Google,Wholesale,Clean,cheap,1599,8,3463,3402,0,2363
2021-11-27,Facebook,Lookalike,Trending new,тренд,12430,291,33843,23819,9,17605
2021-11-27,Facebook,Trendy,Cringe,тренд,780,31,974,2027,0,1312
2021-11-27,Facebook,Trendy,Lifestyle,тренд,1642,49,8193,1339,1,4033
2021-11-27,Facebook,Wholesale,Interests,hobby,1675,6,4043,1865,0,2686
2021-11-27,Facebook,Wholesale,Clean,cheap,2234,23,2961,2344,1,3799
2021-11-27,Facebook,Wholesale,Wide,cheap,1562,5,2482,3062,1,1930
2021-11-27,Google,Wholesale,Clean,cheap,719,19,4264,627,1,493
2021-11-27,Google,Wholesale,Wide,cheap,938,12,2289,2600,0,1532
2021-11-27,Google,Wholesale,Interests,hobby,213,9,1246,3280,0,325
2021-11-28,Facebook,Lookalike,Trending new,тренд,20031,129,69724,66511,10,15038
2021-11-28,Facebook,Lookalike,Broad,you_might_like,10978,411,26515,21391,7,12059
2021-11-28,Facebook,Lookalike,Broad new,you_might_like,3197,74,3493,3523,3,2807
2021-11-28,Facebook,Trendy,Cringe,тренд,1513,33,3488,1490,0,2996
2021-11-28,Facebook,Wholesale,Wide,cheap,1376,33,5158,2055,0,1517
2021-11-28,Facebook,Wholesale,Clean,cheap,2148,12,2645,2520,0,3253
2021-11-28,Facebook,Wholesale,Interests,hobby,1122,9,2266,2289,1,1610
2021-11-28,Google,Wholesale,Wide,cheap,943,31,1987,1307,0,638
2021-11-29,Facebook,Lookalike,Broad,you_might_like,6436,333,23338,25204,1,10412
2021-11-29,Facebook,Lookalike,Broad new,you_might_like,3097,36,9673,9721,3,4749
2021-11-29,Facebook,Lookalike,Trending new,тренд,8258,469,62142,15223,6,6746
2021-11-29,Facebook,Trendy,Lifestyle,тренд,929,93,11795,13049,0,1963
2021-11-29,Facebook,Trendy,Cringe,тренд,729,41,4181,3859,1,1257
2021-11-29,Facebook,Wholesale,Wide,cheap,2759,26,7696,4637,0,3189
2021-11-29,Facebook,Wholesale,Interests,hobby,424,32,2228,938,0,428
2021-11-29,Facebook,Wholesale,Clean,cheap,1835,15,2483,4043,0,2556
2021-11-29,Google,Wholesale,Clean,cheap,1539,4,4434,604,1,1942
2021-11-29,Google,Wholesale,Interests,hobby,1350,18,3725,764,1,1315
2021-11-29,Google,Wholesale,Wide,cheap,2146,44,5588,6365,0,2917
2021-11-30,Facebook,Lookalike,Broad,you_might_like,7255,390,23281,24757,9,12359
2021-11-30,Facebook,Lookalike,Trending new,тренд,6950,484,40267,15002,12,11955
2021-11-30,Facebook,Lookalike,Broad new,you_might_like,1753,38,9200,6738,1,2728
2021-11-30,Facebook,Trendy,Lifestyle,тренд,1587,37,11245,9558,1,2683
2021-11-30,Facebook,Wholesale,Wide,cheap,2438,20,8699,2065,1,3329
2021-11-30,Facebook,Wholesale,Interests,hobby,1859,17,1553,2395,1,2228
2021-11-30,Facebook,Wholesale,Clean,cheap,2686,13,5252,4624,0,4058
2021-11-30,Google,Wholesale,Clean,cheap,1836,25,761,2478,0,2713
2021-11-30,Google,Wholesale,Wide,cheap,1135,7,3852,1876,1,950
2021-11-30,Google,Wholesale,Interests,hobby,1956,15,4090,4681,0,1697
2021-12-01,Facebook,Lookalike,Broad new,you_might_like,7353,58,8503,9219,1,8587
2021-12-01,Facebook,Lookalike,Trending new,тренд,24678,238,50063,73278,11,31435
2021-12-01,Facebook,Lookalike,Broad,you_might_like,5578,150,22293,45423,7,9013
2021-12-01,Facebook,Trendy,Lifestyle,тренд,2462,40,6212,15473,2,4404
2021-12-01,Facebook,Trendy,Cringe,тренд,1221,11,3475,8374,1,2322
2021-12-01,Facebook,Wholesale,Wide,cheap,1078,33,5111,4668,0,1328
2021-12-01,Facebook,Wholesale,Clean,cheap,849,18,2383,7186,1,709
2021-12-01,Facebook,Wholesale,Interests,hobby,1576,28,1048,3330,1,2207
2021-12-01,Google,Wholesale,Interests,hobby,1494,13,657,3365,0,1526
2021-12-01,Google,Wholesale,Clean,cheap,1420,13,5981,3157,1,1121
2021-12-02,Facebook,Lookalike,Trending new,тренд,11503,530,58903,20901,12,14435
2021-12-02,Facebook,Lookalike,Broad,you_might_like,9532,316,22350,11245,4,8232
2021-12-02,Facebook,Lookalike,Broad new,you_might_like,1762,59,6642,5030,2,1365
2021-12-02,Facebook,Trendy,Lifestyle,тренд,1886,47,17128,5371,1,2883
2021-12-02,Facebook,Trendy,Cringe,тренд,748,18,5680,7379,2,1695
2021-12-02,Facebook,Wholesale,Wide,cheap,2918,47,3040,4273,1,3837
2021-12-02,Google,Wholesale,Clean,cheap,2062,7,1743,2046,1,2815
2021-12-02,Google,Wholesale,Wide,cheap,591,30,3406,3791,1,661
2021-12-03,Facebook,Lookalike,Trending new,тренд,29663,405,72935,60798,14,22512
2021-12-03,Facebook,Lookalike,Broad,you_might_like,9578,321,24924,27277,3,15224
2021-12-03,Facebook,Lookalike,Broad new,you_might_like,4806,32,7241,1573,1,4079
2021-12-03,Facebook,Trendy,Cringe,тренд,1293,20,1613,5040,2,1787
2021-12-03,Facebook,Trendy,Lifestyle,тренд,2596,118,19362,6881,1,4761
2021-12-03,Facebook,Wholesale,Interests,hobby,779,18,2133,3116,1,869
2021-12-03,Facebook,Wholesale,Clean,cheap,880,19,1818,1146,0,1409
2021-12-03,Facebook,Wholesale,Wide,cheap,2219,28,6611,8390,1,2697
2021-12-03,Google,Wholesale,Clean,cheap,272,12,2540,955,1,402
2021-12-04,Facebook,Lookalike,Trending new,тренд,32997,423,37723,77365,3,34715
2021-12-04,Facebook,Lookalike,Broad new,you_might_like,1857,118,6916,6218,0,1453
2021-12-04,Facebook,Lookalike,Broad,you_might_like,8432,164,27017,5186,4,12854
2021-12-04,Facebook,Trendy,Cringe,тренд,529,48,2214,2588,1,1074
2021-12-04,Facebook,Wholesale,Interests,hobby,649,5,1536,817,0,977
2021-12-04,Facebook,Wholesale,Wide,cheap,1071,33,2802,9055,0,1485
2021-12-04,Facebook,Wholesale,Clean,cheap,1003,23,2518,2596,0,1745
2021-12-04,Google,Wholesale,Wide,cheap,2103,20,5676,6833,1,1781
2021-12-04,Google,Wholesale,Interests,hobby,165,4,582,383,0,182
2021-12-05,Facebook,Lookalike,Broad new,you_might_like,1130,57,7461,10617,1,1568
2021-12-05,Facebook,Lookalike,Broad,you_might_like,9188,99,39577,35205,7,11916
2021-12-05,Facebook,Trendy,Cringe,тренд,307,9,6481,6054,1,679
2021-12-05,Facebook,Trendy,Lifestyle,тренд,2995,39,12096,18407,1,6238
2021-12-05,Facebook,Wholesale,Interests,hobby,363,8,2262,5192,0,547
2021-12-05,Facebook,Wholesale,Clean,cheap,2867,18,5322,5743,1,4334
2021-12-05,Google,Wholesale,Interests,hobby,869,7,5058,5915,1,852
2021-12-05,Google,Wholesale,Clean,cheap,1309,27,1987,3743,1,1063
2021-12-05,Google,Wholesale,Wide,cheap,404,35,3483,6737,1,352
2021-12-06,Facebook,Lookalike,Trending new,тренд,37166,161,71831,58663,19,36547
2021-12-06,Facebook,Lookalike,Broad,you_might_like,4894,102,7816,18150,2,4627
2021-12-06,Facebook,Lookalike,Broad new,you_might_like,6022,121,7384,3873,2,9118
2021-12-06,Facebook,Trendy,Lifestyle,тренд,1230,85,26680,14977,1,1888
2021-12-06,Facebook,Wholesale,Interests,,1745,24,12690,3268,0,1856
2021-12-06,Facebook,Wholesale,Clean,cheap,850,22,7020,8046,1,1005
2021-12-06,Facebook,Wholesale,Wide,cheap,1225,50,9562,4076,1,1451
2021-12-06,Google,Wholesale,Wide,cheap,1453,19,3747,5324,1,1703
2021-12-06,Google,Wholesale,Clean,cheap,1565,6,1786,1540,0,1853
2021-12-07,Facebook,Lookalike,Broad new,you_might_like,7762,33,3477,3477,3,10996
2021-12-07,Facebook,Lookalike,Trending new,тренд,10086,521,24027,25808,5,9520
2021-12-07,Facebook,Lookalike,Broad,you_might_like,3115,67,20600,17683,1,4011
2021-12-07,Facebook,Trendy,Cringe,тренд,571,19,3431,2697,0,960
2021-12-07,Facebook,Trendy,Lifestyle,тренд,986,59,12669,18626,2,2111
2021-12-07,Facebook,Wholesale,Wide,cheap,906,33,3575,2336,1,1226
2021-12-07,Facebook,Wholesale,Interests,hobby,998,12,8126,5030,1,1451
2021-12-07,Facebook,Wholesale,Clean,cheap,760,3,2900,4654,0,1327
2021-12-07,Google,Wholesale,Clean,cheap,2207,15,5456,6842,0,1776
2021-12-07,Google,Wholesale,Wide,cheap,1910,17,3654,2250,0,1568
2021-12-08,Facebook,Lookalike,Trending new,тренд,5948,618,18252,90462,7,7008
2021-12-08,Facebook,Lookalike,Broad,you_might_like,6746,143,12299,13487,1,11168
2021-12-08,Facebook,Lookalike,Broad new,you_might_like,6829,250,2677,12182,2,8389
2021-12-08,Facebook,Trendy,Lifestyle,тренд,1607,51,13014,14876,1,3658
2021-12-08,Facebook,Trendy,Cringe,тренд,379,6,1974,2307,0,668
2021-12-08,Facebook,Wholesale,Interests,hobby,632,22,1824,5976,0,682
2021-12-08,Facebook,Wholesale,Wide,cheap,3643,19,7427,7844,0,4569
2021-12-08,Facebook,Wholesale,Clean,cheap,1483,15,2828,6778,1,1888
2021-12-08,Google,Wholesale,Interests,hobby,559,6,1542,978,1,546
2021-12-08,Google,Wholesale,Wide,cheap,1927,17,2724,1878,1,1262
2021-12-09,Facebook,Lookalike,Broad,you_might_like,6438,55,18147,10822,5,6717
2021-12-09,Facebook,Lookalike,Broad new,you_might_like,2291,153,10617,12458,4,2555
2021-12-09,Facebook,Lookalike,Trending new,тренд,33521,780,82196,53390,11,31739
2021-12-09,Facebook,Trendy,Cringe,тренд,664,18,3630,4427,0,1359
2021-12-09,Facebook,Trendy,Lifestyle,тренд,1933,30,5844,2775,2,2289
2021-12-09,Facebook,Wholesale,Interests,hobby,428,14,5204,1620,0,620
2021-12-09,Facebook,Wholesale,Wide,cheap,3258,54,5980,5042,2,3784
2021-12-09,Google,Wholesale,Clean,cheap,769,18,3987,4200,1,983
2021-12-09,Google,Wholesale,Wide,cheap,3352,57,2965,2528,2,4854
2021-12-10,Facebook,Lookalike,Trending new,тренд,15527,527,50102,57338,9,24906
2021-12-10,Facebook,Lookalike,Broad,you_might_like,4110,106,20007,5430,2,5629
2021-12-10,Facebook,Lookalike,Broad new,you_might_like,3139,94,11086,2299,3,4747
2021-12-10,Facebook,Trendy,Lifestyle,тренд,930,58,9210,1976,0,1281
2021-12-10,Facebook,Trendy,Cringe,тренд,197,5,1676,1786,0,330
2021-12-10,Facebook,Wholesale,Interests,hobby,1867,10,1430,3195,1,2047
2021-12-10,Facebook,Wholesale,Wide,cheap,1783,11,5904,4708,0,2884
2021-12-10,Facebook,Wholesale,Clean,cheap,838,12,3098,1555,0,985
2021-12-10,Google,Wholesale,Wide,cheap,605,27,6725,4642,0,476
2021-12-10,Google,Wholesale,Interests,hobby,1046,20,3318,4495,0,1395
2021-12-11,Facebook,Lookalike,Broad,you_might_like,7579,116,15907,13733,2,8766
2021-12-11,Facebook,Lookalike,Broad new,you_might_like,3742,194,7053,12108,2,3521
2021-12-11,Facebook,Lookalike,Trending new,тренд,11986,1009,59943,59418,16,13359
2021-12-11,Facebook,Trendy,Lifestyle,тренд,509,44,10940,8455,1,904
2021-12-11,Facebook,Trendy,Cringe,тренд,281,22,2774,3001,1,470
2021-12-11,Facebook,Wholesale,Interests,hobby,2003,20,1370,3368,1,3440
2021-12-11,Facebook,Wholesale,Clean,cheap,472,29,1667,3532,0,423
2021-12-11,Facebook,Wholesale,Wide,cheap,2393,20,4795,1778,0,1879
2021-12-11,Google,Wholesale,Interests,hobby,501,26,1475,938,1,341
2021-12-11,Google,Wholesale,Wide,cheap,596,18,1297,1604,1,948
2021-12-11,Google,Wholesale,Clean,cheap,1703,13,2553,3094,1,1860
2021-12-12,Facebook,Lookalike,Trending new,тренд,22828,1026,93620,74724,10,31661
2021-12-12,Facebook,Lookalike,Broad new,you_might_like,3505,222,6531,9922,4,5462
2021-12-12,Facebook,Lookalike,Broad,you_might_like,4794,149,8617,24822,4,7238
2021-12-12,Facebook,Trendy,Lifestyle,тренд,908,85,12855,9348,1,1310
2021-12-12,Facebook,Trendy,Cringe,тренд,369,7,2982,2424,1,429
2021-12-12,Facebook,Wholesale,Clean,cheap,2736,9,4403,3848,0,3004
2021-12-12,Facebook,Wholesale,Wide,cheap,534,20,1648,2091,1,464
2021-12-12,Facebook,Wholesale,Interests,hobby,1461,9,4162,2590,0,2170
2021-12-12,Google,Wholesale,Clean,cheap,1260,10,1445,4499,1,1022
2021-12-13,Facebook,Lookalike,Broad,you_might_like,1684,45,6737,9016,3,1829
2021-12-13,Facebook,Lookalike,Broad new,you_might_like,1244,48,3026,10527,1,1155
2021-12-13,Facebook,Trendy,Lifestyle,тренд,298,19,4090,2315,0,369
2021-12-13,Facebook,Trendy,Cringe,тренд,216,10,761,1461,0,309
2021-12-13,Facebook,Wholesale,Interests,hobby,1181,18,1728,4226,1,1046
2021-12-13,Facebook,Wholesale,Clean,cheap,2688,41,2018,1850,0,3899
2021-12-13,Facebook,Wholesale,Wide,cheap,1809,14,3022,6011,1,2642
2021-12-13,Google,Wholesale,Interests,hobby,335,19,1831,3012,0,219
2021-12-13,Google,Wholesale,Wide,cheap,2383,28,3199,2009,1,2507
2021-12-14,Facebook,Lookalike,Broad,you_might_like,5212,214,17038,19009,6,4238
2021-12-14,Facebook,Lookalike,Broad new,you_might_like,1847,155,10329,4634,2,1785
2021-12-14,Facebook,Lookalike,Trending new,тренд,33982,1099,67432,46310,11,57606
2021-12-14,Facebook,Wholesale,Clean,cheap,2259,9,2549,3041,0,3688
2021-12-14,Facebook,Wholesale,Interests,hobby,339,4,4913,2429,0,377
